pod_id,timestamp,surplus,consumption
6706464197dc20dce6cbaa3b,1/7/2022 6:30,0,1.08
6706464197dc20dce6cbaa3b,1/7/2022 7:00,0,1.151
6706464197dc20dce6cbaa3b,1/7/2022 7:30,0,0.807
6706464197dc20dce6cbaa3b,1/7/2022 8:00,0,0.534
6706464197dc20dce6cbaa3b,1/7/2022 8:30,0,0.23736
6706464197dc20dce6cbaa3b,1/7/2022 9:00,0,0.28372
6706464197dc20dce6cbaa3b,1/7/2022 9:30,0,0.2504
6706464197dc20dce6cbaa3b,1/7/2022 10:00,0,0.34708
6706464197dc20dce6cbaa3b,1/7/2022 10:30,0,0
6706464197dc20dce6cbaa3b,1/7/2022 11:00,0,0
6706464197dc20dce6cbaa3b,1/7/2022 11:30,0,0
6706464197dc20dce6cbaa3b,1/7/2022 12:00,0,0
6706464197dc20dce6cbaa3b,1/7/2022 12:30,0,0.03832
6706464197dc20dce6cbaa3b,1/7/2022 13:00,0,0
6706464197dc20dce6cbaa3b,1/7/2022 13:30,0,0
6706464197dc20dce6cbaa3b,1/7/2022 14:00,0,0.20056
6706464197dc20dce6cbaa3b,1/7/2022 14:30,0,0.8386
6706464197dc20dce6cbaa3b,1/7/2022 15:00,0,0.50564
6706464197dc20dce6cbaa3b,1/7/2022 15:30,0,1.03132
6706464197dc20dce6cbaa3b,1/7/2022 16:00,0,0.383
6706464197dc20dce6cbaa3b,1/7/2022 16:30,0,0.362
6706464197dc20dce6cbaa3b,1/7/2022 17:00,0,0.367
6706464197dc20dce6cbaa3b,1/7/2022 17:30,0,0.367
6706464197dc20dce6cbaa3b,1/7/2022 18:00,0,0.453
6706464197dc20dce6cbaa3b,1/7/2022 18:30,0,0.408
6706464197dc20dce6cbaa3b,1/7/2022 19:00,0,0.398
6706464197dc20dce6cbaa3b,1/7/2022 19:30,0,0.367
6706464197dc20dce6cbaa3b,1/7/2022 20:00,0,0.401
6706464197dc20dce6cbaa3b,1/7/2022 20:30,0,0.453
6706464197dc20dce6cbaa3b,1/7/2022 21:00,0,0.519
6706464197dc20dce6cbaa3b,1/7/2022 21:30,0,0.412
6706464197dc20dce6cbaa3b,1/7/2022 22:00,0,0.491
6706464197dc20dce6cbaa3b,1/7/2022 22:30,0,0.887
6706464197dc20dce6cbaa3b,1/7/2022 23:00,0,0.706
6706464197dc20dce6cbaa3b,1/7/2022 23:30,0,0.421
6706464197dc20dce6cbaa3b,1/8/2022 0:00,0,0.474
6706464197dc20dce6cbaa3b,1/8/2022 0:30,0,0.415
6706464197dc20dce6cbaa3b,1/8/2022 1:00,0,0.903
6706464197dc20dce6cbaa3b,1/8/2022 1:30,0,0.552
6706464197dc20dce6cbaa3b,1/8/2022 2:00,0,0.463
6706464197dc20dce6cbaa3b,1/8/2022 2:30,0,0.504
6706464197dc20dce6cbaa3b,1/8/2022 3:00,0,0.434
6706464197dc20dce6cbaa3b,1/8/2022 3:30,0,0.475
6706464197dc20dce6cbaa3b,1/8/2022 4:00,0,0.442
6706464197dc20dce6cbaa3b,1/8/2022 4:30,0,0.446
6706464197dc20dce6cbaa3b,1/8/2022 5:00,0,0.43
6706464197dc20dce6cbaa3b,1/8/2022 5:30,0,0.502
6706464197dc20dce6cbaa3b,1/8/2022 6:00,0,0.581
6706464197dc20dce6cbaa3b,1/8/2022 6:30,0,0.901
6706464197dc20dce6cbaa3b,1/8/2022 7:00,0,1.064
6706464197dc20dce6cbaa3b,1/8/2022 7:30,0,0.976
6706464197dc20dce6cbaa3b,1/8/2022 8:00,0,1.063
6706464197dc20dce6cbaa3b,1/8/2022 8:30,0,1.0052799
6706464197dc20dce6cbaa3b,1/8/2022 9:00,0,1.01256
6706464197dc20dce6cbaa3b,1/8/2022 9:30,0,0.78904
6706464197dc20dce6cbaa3b,1/8/2022 10:00,0,0.61952
6706464197dc20dce6cbaa3b,1/8/2022 10:30,0,0.1174
6706464197dc20dce6cbaa3b,1/8/2022 11:00,0,0.16828
6706464197dc20dce6cbaa3b,1/8/2022 11:30,0,0.06964
6706464197dc20dce6cbaa3b,1/8/2022 12:00,0,0.143
6706464197dc20dce6cbaa3b,1/8/2022 12:30,0,0
6706464197dc20dce6cbaa3b,1/8/2022 13:00,0,0
6706464197dc20dce6cbaa3b,1/8/2022 13:30,0,0
6706464197dc20dce6cbaa3b,1/8/2022 14:00,0,0.23444
6706464197dc20dce6cbaa3b,1/8/2022 14:30,0,0
6706464197dc20dce6cbaa3b,1/8/2022 15:00,0,0
6706464197dc20dce6cbaa3b,1/8/2022 15:30,0,0
6706464197dc20dce6cbaa3b,1/8/2022 16:00,0,0.405
6706464197dc20dce6cbaa3b,1/8/2022 16:30,0,0.339
6706464197dc20dce6cbaa3b,1/8/2022 17:00,0,0.366
6706464197dc20dce6cbaa3b,1/8/2022 17:30,0,0.357
6706464197dc20dce6cbaa3b,1/8/2022 18:00,0,0.386
6706464197dc20dce6cbaa3b,1/8/2022 18:30,0,0.335
6706464197dc20dce6cbaa3b,1/8/2022 19:00,0,0.369
6706464197dc20dce6cbaa3b,1/8/2022 19:30,0,0.314
6706464197dc20dce6cbaa3b,1/8/2022 20:00,0,0.357
6706464197dc20dce6cbaa3b,1/8/2022 20:30,0,0.358
6706464197dc20dce6cbaa3b,1/8/2022 21:00,0,0.503
6706464197dc20dce6cbaa3b,1/8/2022 21:30,0,0.417
6706464197dc20dce6cbaa3b,1/8/2022 22:00,0,0.51
6706464197dc20dce6cbaa3b,1/8/2022 22:30,0,0.869
6706464197dc20dce6cbaa3b,1/8/2022 23:00,0,0.855
6706464197dc20dce6cbaa3b,1/8/2022 23:30,0,0.647
6706464197dc20dce6cbaa3b,1/9/2022 0:00,0,0.435
6706464197dc20dce6cbaa3b,1/9/2022 0:30,0,0.44
6706464197dc20dce6cbaa3b,1/9/2022 1:00,0,0.448
6706464197dc20dce6cbaa3b,1/9/2022 1:30,0,0.399
6706464197dc20dce6cbaa3b,1/9/2022 2:00,0,0.537
6706464197dc20dce6cbaa3b,1/9/2022 2:30,0,0.522
6706464197dc20dce6cbaa3b,1/9/2022 3:00,0,0.621
6706464197dc20dce6cbaa3b,1/9/2022 3:30,0,0.466
6706464197dc20dce6cbaa3b,1/9/2022 4:00,0,0.427
6706464197dc20dce6cbaa3b,1/9/2022 4:30,0,0.521
6706464197dc20dce6cbaa3b,1/9/2022 5:00,0,0.459
6706464197dc20dce6cbaa3b,1/9/2022 5:30,0,0.484
6706464197dc20dce6cbaa3b,1/9/2022 6:00,0,0.944
6706464197dc20dce6cbaa3b,1/9/2022 6:30,0,0.889
6706464197dc20dce6cbaa3b,1/9/2022 7:00,0,0.862
6706464197dc20dce6cbaa3b,1/9/2022 7:30,0,0.868
6706464197dc20dce6cbaa3b,1/9/2022 8:00,0,1.063
6706464197dc20dce6cbaa3b,1/9/2022 8:30,0,0.8556
6706464197dc20dce6cbaa3b,1/9/2022 9:00,0,0.6422
6706464197dc20dce6cbaa3b,1/9/2022 9:30,0,0.54288
6706464197dc20dce6cbaa3b,1/9/2022 10:00,0,0.72856
6706464197dc20dce6cbaa3b,1/9/2022 10:30,0,0
6706464197dc20dce6cbaa3b,1/9/2022 11:00,0,0
6706464197dc20dce6cbaa3b,1/9/2022 11:30,0,0
6706464197dc20dce6cbaa3b,1/9/2022 12:00,0,0
6706464197dc20dce6cbaa3b,1/9/2022 12:30,0,0
6706464197dc20dce6cbaa3b,1/9/2022 13:00,0,0.1474
