pod_id,timestamp,surplus,consumption
6706464197dc20dce6cbaa3a,1/8/2022 1:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 2:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 2:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 3:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 3:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 4:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 4:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 5:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 5:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 6:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 6:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 7:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 7:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 8:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 8:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 9:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 9:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 10:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 10:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 11:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 11:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 12:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 12:30,-0.17676,0
6706464197dc20dce6cbaa3a,1/8/2022 13:00,-0.42052,0
6706464197dc20dce6cbaa3a,1/8/2022 13:30,-0.00604,0
6706464197dc20dce6cbaa3a,1/8/2022 14:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 14:30,-0.13964,0
6706464197dc20dce6cbaa3a,1/8/2022 15:00,-0.52372,0
6706464197dc20dce6cbaa3a,1/8/2022 15:30,-0.12436,0
6706464197dc20dce6cbaa3a,1/8/2022 16:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 16:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 17:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 17:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 18:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 18:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 19:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 19:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 20:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 20:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 21:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 21:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 22:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 22:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 23:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 23:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 0:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 0:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 1:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 1:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 2:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 2:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 3:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 3:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 4:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 4:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 5:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 5:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 6:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 6:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 7:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 7:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 8:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 8:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 9:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 9:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 10:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 10:30,-0.01048,0
6706464197dc20dce6cbaa3a,1/9/2022 11:00,-0.50552,0
6706464197dc20dce6cbaa3a,1/9/2022 11:30,-0.36812,0
6706464197dc20dce6cbaa3a,1/9/2022 12:00,-0.26072,0
6706464197dc20dce6cbaa3a,1/9/2022 12:30,-0.03116,0
6706464197dc20dce6cbaa3a,1/9/2022 13:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 13:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 14:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 14:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 15:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 15:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 16:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 16:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 17:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 17:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 18:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 18:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 19:00,0,0
6706464197dc20dce6cbaa3a,1/9/2022 19:30,0,0
6706464197dc20dce6cbaa3a,1/9/2022 20:00,0,0
